0,sentiment
36Kr은 중국 배터리 업계 관계자의 말을 인용해 LFP 배터리 가격이 와트시(Wh)당 0.3위안까지 떨어질 수 있다고 보도했다.,-1
kWh로 환산하면 300위안(약 5만6000원)이다.,-1
"CATL과 BYD는 글로벌 1·2위 배터리 기업으로 지난해(1~11월) 기준 두 개 기업의 시장 점유율은 53.1%(CATL 37.4%, BYD 15.7%)에 달한다.",-1
중국 난징에 있는 자동차 배터리용 리튬 제련 공장에서 노동자가 제품을 살펴보고 있다.,-1
ⓒ AFP=뉴스1 ⓒ News1국내 배터리 3사도 원가절감에 사활을 걸 수밖에 없는 상황이 전개되고 있다.,-1
"국내 배터리 업계는 스마트팩토리 도입으로 생산 효율화에 나서는 한편, 원재료 조달 비용을 낮추기 위해 배터리 광물·소재 공급망 다변화에 집중하고 있는 것으로 알려졌다.",-1
삼성SDI(006400)는 최근 캐나다니켈 지분 8.7%를 사들이며 삼원계 배터리의 핵심 광물인 니켈을 추가 확보했다.,-1
LG에너지솔루션(373220)도 배터리 핵심 광물 등 원재료 조달처를 추가적으로 모색하고 있는 것으로 알려졌다.,-1
"배터리 업계 관계자는 ""원재료 공급처를 다변화해야 단가 협상에서 유리하고 결과적으로 배터리 생산 원가를 절감할 수 있다""고 말했다.",-1
이 같은 움직임은 차 업계에서도 포착된다.,-1
"현대차는 최근 중국 간평리튬, 성산리튬과 수산화리튬 공급 계약을 연달아 체결했다.",-1
"김필수 대림대 자동차학과 교수는 ""앞으로 전기차 가격경쟁이 심화할 것이고, 이에 따라 배터리 업체를 상대로 한 자동차 업체들의 단가 인하 압박도 당연히 진행될 것""이라며 ""전기차 업체는 물론 배터리 업체들도 압박감을 많이 받을 것""이라고 설명했다.",-1
■2023년 분야별 판매 1위 살펴보니4년 만에 1위 꿰찬 트레일블레이저11만대 팔린 그랜저가 내수 1위'가성비' 모닝은 중고차 판매 최정상전기차 1위는 EV6가 차지했지만중국산 테슬라 모델Y '3위' 돌풍,-1
한국GM이 선보인 준중형 스포츠유틸리티차(SUV) 더 뉴 트레일블레이저.,-1
사진 제공=한국GM[서울경제] 자동차 업계에서 ‘판매량 1위’ 칭호는 각별한 의미가 있다.,-1
수십 개에 이르는 국산·수입차 브랜드가 매달 신차를 쏟아내며 치열한 경쟁을 펼치는 만큼 쉽게 오를 수 있는 자리가 아니기 때문이다.,-1
판매 1위는 완성차 제조사가 수립한 연구개발(R&D)부터 마케팅에 이르는 생존 전략이 수요와 맞아 떨어져야 달성할 수 있는 명예다.,-1
연간 판매 성적표가 나오는 현 시점에 각 분야에서 최고 자리에 오른 제품을 살펴봤다.,-1
━수출 1위 ‘트레일블레이저’…4년 만에 ‘코나’ 꺾어지난해 국내에서 가장 많이 수출된 차종은 한국GM의 스포츠유틸리티차(SUV) 트레일블레이저로 조사됐다.,-1
한국자동차모빌리티산업협회(KAMA)에 따르면 트레일블레이저는 지난해 국내 생산 승용차 중 가장 많은 21만 4048대를 해외 시장에 판매했다.,-1
"트레일블레이저는 현대자동차의 소형 SUV 코나와 월별 수출 실적에서 1, 2위를 다투다 1559대라는 근소한 차이로 코나를 앞섰다.",-1
지난해 코나는 21만 2489대를 수출하며 2위로 밀려났다.,-1
코나가 승용차 수출 1위 자리를 내준 것은 4년 만이다.,-1
코나는 2019년부터 4년 연속 최다 수출 모델을 유지했다.,-1
트레일블레이저는 2020년 출시 이래 현재까지 글로벌 시장에서 총 65만 대 넘게 판매된 한국GM의 전략 수출 모델이다.,-1
물량 대부분이 세계에서 가장 경쟁이 치열한 미국 시장으로 인도된다.,-1
트레일블레이저는 한국GM이 2018년 정부·산업은행과 함께 발표한 정상화 계획에 따라 탄생한 차종이다.,-1
한국 사업장이 개발과 생산 전 과정을 주도했다.,-1
도심형인 경쟁 소형 SUV와 달리 실제 오프로드 주행이 가능할 정도로 강한 주행 성능을 갖춘 데다 국내 소비자를 겨냥해 각종 편의사양을 적용한 점이 글로벌 시장에서도 지속적인 인기를 얻는 비결로 분석된다.,-1
한국GM이 생산한 스포츠유틸리티차(SUV) 트레일블레이저가 수출을 위해 완성차 운반선에 선적되고 있다.,-1
사진 제공=한국GM━내수 1위 역시 ‘그랜저’…하이브리드가 절반지난해 내수 시장에서 판매량 1위에 오른 모델은 현대차(005380)의 중형 세단 그랜저였다.,-1
1년 동안 11만 3062대 판매되며 단일 차종 중에서 유일하게 10만 대를 넘겼다.,-1
그랜저가 베스트셀링카 자리에 오른 것은 2020년 이후 3년 만이다.,-1
2022년 내수 판매 1위를 차지했던 현대차의 1톤 트럭 포터는 지난해에도 인기를 누렸지만 2위(9만 7675대)로 밀려났다.,-1
시판되고 있는 그랜저는 2022년 11월 공식 출시된 7세대 디 올 뉴 그랜저다.,-1
1세대 ‘각 그랜저’의 향수를 불러일으키는 디자인과 다양한 파워트레인을 제공하며 출시 초기부터 꾸준한 인기를 얻었다.,-1
7세대 그랜저는 이전 모델 대비 45㎜ 길어진 5035㎜의 전장(길이)을 비롯해 휠베이스도 10㎜ 늘리며 넉넉한 공간성을 확보했다.,-1
전면부에는 끊김없이 연결된 수평형 유기발광다이오드(LED) 램프를 넣어 미래지향적인 인상을 갖췄다.,-1
파워트레인으로는 가솔린 두 개 모델(2.5ℓ·3.5ℓ)부터 하이브리드와 액화석유가스(LPG)까지 총 4개의 선택지를 제공한다.,-1
특히 하이브리드 모델이 많은 선택을 받았다.,-1
그랜저 전체 판매에서 하이브리드가 차지하는 비중은 54.7%(6만 1907대)로 절반을 넘었다.,-1
전년 판매량(2만 274대)과 비교하면 205%나 늘어난 수치다.,-1
현대차 디 올 뉴 그랜저.,-1
"사진 제공=현대차━중고차 1위, 가성비 대표주자 ‘모닝’지난해 중고차 판매 1위는 기아(000270) 모닝이 차지했다.",-1
카이즈유데이터연구소가 국토교통부 자동차 등록 데이터를 분석한 결과 지난해 중고 승용차 가운데 국산과 수입차를 통틀어 가장 많이 거래된 차종은 기아 모닝(TA·4만 6598대)이었다.,-1
모닝은 신차 시장에서 소형 SUV에 밀려 판매가 저조했지만 중고차 시장에서는 약진했다.,-1
일반적으로 소비자들은 중고차 시장에서 국산차를 구매할 때 가성비(가격 대비 성능)를 중시하는데 모닝은 저렴한 가격이면서도 기본적인 성능을 누릴 수 있는 대표적인 차종이라 큰 인기를 얻은 것으로 보인다.,-1
중고차 시장에서 200만~300만 원의 가격으로도 괜찮은 모닝 물량을 구할 수 있다.,-1
"중고차 판매량 2위는 현대차 그랜저 HG(4만 3225대)였고 한국GM 스파크(4만 520대), 그랜저 IG(3만 7936대), 기아 레이(2만 7533대)가 뒤를 이었다.",-1
수입 중고 승용차 중에서는 벤츠 E클래스 5세대가 2만 5128대로 가장 많이 거래됐다.,-1
"이어 BMW 5시리즈 7세대(1만 3763대), BMW 5시리즈 6세대(1만 1826대), 벤츠 S클래스 6세대(9422대), 벤츠 E클래스 4세대(8397대) 순으로 집계됐다.",-1
기아 모닝(TA). 사진 제공=기아━‘EV6’ 전기차 1위…테슬라 ‘모델Y’가 맹추격전기차 시장에서는 기아의 전용 전기차 EV6가 1만 7131대 판매되며 1위에 올랐다.,-1
"2위는 1만 6625대 팔린 현대차 아이오닉 5가 차지했고 현대차 아이오닉6(9288대), 기아 EV9(7668대), 기아 니로(7102대)가 뒤를 이었다.",-1
수입 전기차 가운데 판매 1위는 테슬라 모델Y로 1만 3885대를 기록했다.,-1
"이어 2위 메르세데스벤츠 EQE(3178대), 3위 BMW iX3(2648대), 4위 BMW i4(239대), 5위 벤츠 EQS(2239대) 순으로 나타났다.",-1
기아 EV6. 사진 제공=기아모델Y는 수입 전기차 가운데 유일하게 1만 대 넘게 판매되며 다른 수입 전기차를 압도했다.,-1
"국산 전기차까지 포함한 전체 전기차 판매 순위에서도 EV6, 아이오닉 5에 이어 3위에 올랐다.",-1
"한때 국내 전기차 시장을 선도하던 테슬라는 아이오닉 5, EV6 등 국산 전용 전기차가 출시된 뒤 선두 자리를 내줬다.",-1
하지만 지난해 9월부터 중국산 모델Y를 국내에 들여오기 시작하며 상황이 뒤집혔다.,-1
중국산 모델Y는 가격이 5699만 원으로 테슬라가 이전까지 판매하던 미국산 모델Y 롱레인지(7874만 원)보다 2000만 원 이상 저렴하다.,-1
기존의 미국산 모델Y 롱레인지는 듀얼모터와 니켈·코발트·망간(NCM) 삼원계 리튬이온 배터리를 장착한 반면 중국산 모델Y는 후륜에 전기모터 1개를 장착하고 중국 닝더스다이(CATL)의 리튬·인산·철(LFP) 배터리를 적용해 가격을 대폭 낮출 수 있었다.,-1
주행거리가 기존 모델(511㎞)보다 짧은 350㎞ 수준이지만 낮은 가격으로 판매되며 소비자들의 선택을 받았다.,-1
테슬라 모델Y RWD가 주행하고 있다.,-1
사진 제공=테슬라코리아,-1
"코스피 1.34% 오른 2472.74 마감…외국인 6845억원 순매수""TSMC 호실적에…韓 반도체·AI 업황 기대감 커져""",-1
ⓒ News1 윤주희 디자이너(서울=뉴스1) 김정현 기자 = 외국인이 6거래일 만에 매수세로 돌아서며 코스피 지수가 1.34% 상승해 2470선에서 마감했다.,-1
간밤 '미국발(發) 반도체 훈풍'의 영향에 삼성전자(005930) 등 국내 반도체주도 강세를 보였다.,-1
19일 코스피는 전날 대비 32.70포인트(p)(1.34%) 오른 2472.74원에 마감했다.,-1
외국인은 6거래일 만에 순매수로 전환했다.,-1
이날 외국인은 6845억원 순매수했다.,-1
"기관은 2313억원, 개인은 4599억원을 각각 순매도했다.",-1
이날 코스피 지수 상승은 반도체 업종이 이끌었다.,-1
"특히 삼성전자와 SK하이닉스(000660)는 이날 각각 4.18%, 3.74% 상승한 7만4700원, 14만1300원에 마감했다.",-1
"업종별로 등락률을 보면 반도체와 반도체장비(4.08%), 인공지능(AI) 등 소프트웨어(4.30%), 전자장비와 기기(4.08%) 등 기술주들도 일제히 상승했다.",-1
"등락률 하위업종은 생물공학(-4.24%),기타금융(-3.70%),해운사(-2.43%),전기 유틸리티(-2.42%) 등이다.",-1
이는 간밤 기술·반도체주가 미국 증시 상승을 견인한 영향으로 풀이된다.,-1
"미국 증시는 애플이 3.3% 오르며 지난해 2월 이후 가장 큰 일간 상승폭을 기록하고, TSMC도 4분기 호실적에 9.8% 상승하는 등 기술주 강세에 힘입어 상승마감했다.",-1
"다우지수는 0.5%, 나스닥은 1.4%, 스탠더드앤푸어스(S&P)500, 러셀2000은 각각 0.9%, 0.6% 올랐다.",-1
"간밤 TSMC의 주가가 4분기 호실적에 9.8% 상승하는 등 미국 증시가 기술주 강세에 힘입어 상승마감했다ⓒ 로이터=뉴스1서상영 미래에셋증권 연구원은 ""한국 증시는 미국 증시가 TSMC의 힘으로 강세를 보이자 1.2% 상승 출발했고, 이후 변화가 제한된 가운데 반도체 관련주가 시장을 견인하며 상승을 지속했다""며 ""특히 TSMC가 올해 매출 20% 증가 전망에 반도체 업황 기대, 그리고 위축되던 스마트폰 산업의 확대 기대를 높여 관련주 중심으로 상승했다""고 분석했다.",-1
"서 연구원은 ""미국 시장을 비롯해 글로벌 주식시장은 3월 연준의 금리인하 기대가 약화된 가운데 개별 기업 실적 발표 등에 따라 등락이 진행 될 것으로 전망된다""고 설명했다.",-1
"코스피 시가총액 상위 10개 종목 중 삼성전자(005930) 4.18%, SK하이닉스(000660) 3.74%, 삼성전자우(005935) 3.08%, 삼성바이오로직스(207940) 2.67%, 현대차(005380) 0.83%, 셀트리온(068270) 0.74%, 기아(000270) 0.34% 등은 상승했다.",-1
"LG에너지솔루션(373220) -1.79%, POSCO홀딩스(005490) -1.78%, NAVER(035420) -0.46% 등은 하락했다.",-1
서울외환시장에서 달러·원 환율은 1338.0원으로 출발해 전일 대비 0.7원 내린 1339.0원으로 마감했다.,-1
최근 환율 단기 급등 부담 및 달러 강세 압력 추가완화에 하락한 것으로 분석된다.,-1
19일 코스피 지수 상승은 반도체 업종이 이끌었다.,-1
"특히 삼성전자와 SK하이닉스(000660)는 이날 각각 4.18%, 3.74% 상승한 7만4700원, 14만1300원에 마감했다.",-1
2023.10.31/뉴스1 ⓒ News1 박지혜 기자코스닥은 전날 대비 2.34p(0.28%) 상승한 842.67에 마감했다.,-1
"외국인은 199억원, 기관은 1709억원 각각 순매수했다.",-1
개인은 1690억원 순매도했다.,-1
"코스닥 시가총액 상위 10개 종목 중 HPSP(403870) 8.51%, 리노공업(058470) 5.47%, 레인보우로보틱스(277810) 3.95%, 셀트리온제약(068760) 2.91%, JYP Ent.(035900) 1.82% 등은 상승했다.",-1
"알테오젠(96170) -8.92%, 에코프로(086520) -4.96%, 엘앤에프(066970) -4.32%, 에코프로비엠(247540) -3.63%, HLB(028300) -0.65% 등은 하락했다.",-1
외인 엿새 만 순매수…2거래일째 상승SK하이닉스 3%대↑ 2차전지주 약세업종별 정보기술 2%↑ 한전 약세에 가스↓[이데일리 이은정 기자] 19일 코스피 지수가 1% 넘게 상승 마감했다.,-1
간밤 미국 증시가 기술주 강세를 보인 가운데 TSMC의 실적 발표로 반도체 대형주가 강세를 보였다.,-1
삼성전자(005930)는 4%대 급등하며 7만4000원대를 회복했다.,-1
2차전지주는 테슬라의 약세 속에 하락했다.,-1
마켓포인트에 따르면 이날 코스피 지수는 전 거래일보다 32.70포인트(1.34%) 상승한 2472.74에 거래를 마쳤다.,-1
2거래일째 상승세다.,-1
외국인은 이날 6거래일 만에 순매수 전환했다.,-1
수급별로 외국인은 6845억원 순매수했다.,-1
"기관은 2313억원, 개인은 4599억원 순매도했다.",-1
간밤 미국 증시 3대 지수는 일제히 상승했다.,-1
기술주 중심 나스닥 지수는 1.35% 뛰었다.,-1
"이날 애플은 뱅크오브아메리카가 아이폰, 생성형 인공지능(AI)에 대해 긍정적으로 전망하면서 투자의견을 올려 잡자 3% 이상 상승했다.",-1
TSMC 실적 영향에 필라델피아 반도체 지수는 3%대 올랐다.,-1
이경민 대신증권 연구원은 “코스피는 외국인 순매수 전환 속 낙폭과대 인식에 반발 매수세가 유입되며 상승했다”며 “삼성전자와 SK하이닉스의 기여도가 20포인트를 넘어 사실상 두 종목의 상승세가 코스피 지수를 끌어올렸다”고 말했다.,-1
